0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
300,その他医療保険者等が任意に行う検査,A0001910,0,0,7,0,0,0,0,0,0,0,0,0,9N411000000000049,その他の法定検査,256,ST,,,1,,,,,,,,,1.2.392.200119.6.1005,,
300,その他医療保険者等が任意に行う検査,A0001920,0,0,7,0,0,0,0,0,0,0,0,0,9N416000000000049,その他の検査,256,ST,,,1,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0001930,1,0,0,0,0,0,0,0,0,0,0,0,9N501000000000011,メタボリックシンドローム判定,N,CD,,,1,,,,,,,１：基準該当、２：予備群該当、３：非該当、４：判定不能,1.2.392.200119.6.1008,1.2.392.200119.6.1005,,
400,医師の判断,A0001940,1,0,0,0,0,0,0,0,0,0,0,0,9N506000000000011,保健指導レベル,N,CD,,,1,,,,,,,１：積極的支援、２：動機付け支援、３：なし、４：判定不能,1.2.392.200119.6.3001,1.2.392.200119.6.1005,,
400,医師の判断,A0001950,1,1,1,0,0,0,0,0,0,0,0,0,9N511000000000049,医師の診断(判定),256,ST,,,1,9N516000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0001955,7,7,7,0,0,0,0,0,0,0,0,0,9N512000000000011, 測定不可能・検査未実施の理由,N,CD,,,,,,,,9N512, 測定不可能・検査未実施の理由,1：生理中、2：腎疾患等の基礎疾患があるため排尿障害を有する、3：その他. 受診者の事情(生理中等)により検査を実施できなかった場合の理由の記録,1.2.392.200119.6.24080,1.2.392.200119.6.1005,,
400,医師の判断,A0001960,1,1,1,0,0,0,0,0,0,0,0,0,9N516000000000049,健康診断を実施した医師の氏名,64,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0001970,0,0,1,0,0,0,0,0,0,0,0,0,9N521000000000049,医師の意見,256,ST,,,1,9N526000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0001980,0,0,1,0,0,0,0,0,0,0,0,0,9N526000000000049,意見を述べた医師の氏名,64,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0001990,0,0,7,0,0,0,0,0,0,0,0,0,9N531000000000049,歯科医師による健康診断,256,ST,,,1,9N536000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002000,0,0,7,0,0,0,0,0,0,0,0,0,9N536000000000049,健康診断を実施した歯科医師の氏名,64,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002010,0,0,7,0,0,0,0,0,0,0,0,0,9N541000000000049,歯科医師の意見,256,ST,,,1,9N546000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002020,0,0,7,0,0,0,0,0,0,0,0,0,9N546000000000049,意見を述べた歯科医師の氏名,64,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002030,0,0,7,7,0,0,0,0,0,0,0,0,9N551000000000049,備考,256,ST,,,1,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002040,0,0,0,0,1,0,0,0,0,0,0,0,9N556000000000011,生活機能評価の結果1,N,CD,,,1,,9N556000000000011,COMP,,,,１：介護予防事業の利用が望ましい、２：医学的な理由により次の介護予防の利用は不適当、３：生活機能の低下なし,1.2.392.200119.6.2501,1.2.392.200119.6.1005,2,2
400,医師の判断,A0002050,0,0,0,0,7,0,0,0,0,0,0,0,9N561000000000011,生活機能評価の結果2,N,CD,,,1,,9N556000000000011,COMP,9N556000000000011,,,１：すべて、２：運動器の機能向上、３：栄養改善、４：口腔機能の向上、５その他（上記で２を選択したときに記載）,1.2.392.200119.6.2502,1.2.392.200119.6.1005,5,2
400,医師の判断,A0002060,0,0,0,0,7,0,0,0,0,0,0,0,9N566000000000049,生活機能評価の結果3,256,ST,,,1,,9N556000000000011,COMP,9N561000000000011,,,上記でその他を記載したとき記載,,1.2.392.200119.6.1005,,
400,医師の判断,A0002070,0,0,0,0,7,0,0,0,0,0,0,0,9N571000000000049,医師の診断(判定)(生活機能評価),256,ST,,,1,9N576000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002080,0,0,0,0,1,0,0,0,0,0,0,0,9N576000000000049,診断をした医師の氏名,256,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002090,0,0,0,0,0,6,0,0,0,0,0,0,9N581161300000011,医師の診断(肺がん検診)(コード),N,CD,,,1,9N586000000000049,,,,,,１：精密検査必要、２：精密検査不要,1.2.392.200119.6.2141,1.2.392.200119.6.1005,1,2
400,医師の判断,A0002100,0,0,0,0,0,0,0,0,0,0,0,0,9N581161400000049,医師の診断(肺がん検診)(自由記載),256,ST,,,1,9N586000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002110,0,0,0,0,0,6,0,0,0,0,0,0,9N586000000000049,診断をした医師の氏名,256,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002120,0,0,0,0,0,0,6,0,0,0,0,0,9N591161300000011,医師の診断(胃がん検診)(コード),N,CD,,,1,9N596000000000049,,,,,,１：精密検査必要、２：精密検査不要,1.2.392.200119.6.2141,1.2.392.200119.6.1005,1,2
400,医師の判断,A0002130,0,0,0,0,0,0,0,0,0,0,0,0,9N591161400000049,医師の診断(胃がん検診)(自由記載),256,ST,,,1,9N596000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002140,0,0,0,0,0,0,6,0,0,0,0,0,9N596000000000049,診断をした医師の氏名,256,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002150,0,0,0,0,0,0,0,6,0,0,0,0,9N601161300000011,医師の診断(乳がん検診)(コード),N,CD,,,1,9N606000000000049,,,,,,１：精密検査必要、２：精密検査不要,1.2.392.200119.6.2141,1.2.392.200119.6.1005,1,2
400,医師の判断,A0002160,0,0,0,0,0,0,0,0,0,0,0,0,9N601161400000049,医師の診断(乳がん検診)(自由記載),256,ST,,,1,9N606000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002170,0,0,0,0,0,0,0,6,0,0,0,0,9N606000000000049,診断をした医師の氏名,256,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002180,0,0,0,0,0,0,0,0,6,0,0,0,9N611161300000011,医師の診断(子宮がん検診)(コード),N,CD,,,1,9N616000000000049,,,,,,１：精密検査必要、２：精密検査不要,1.2.392.200119.6.2141,1.2.392.200119.6.1005,1,2
400,医師の判断,A0002190,0,0,0,0,0,0,0,0,0,0,0,0,9N611161400000049,医師の診断(子宮がん検診)(自由記載),256,ST,,,1,9N616000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002200,0,0,0,0,0,0,0,0,6,0,0,0,9N616000000000049,診断をした医師の氏名,256,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002210,0,0,0,0,0,0,0,0,0,6,0,0,9N621161300000011,医師の診断(大腸がん検診)(コード),N,CD,,,1,9N626000000000049,,,,,,１：精密検査必要、２：精密検査不要,1.2.392.200119.6.2141,1.2.392.200119.6.1005,1,2
400,医師の判断,A0002220,0,0,0,0,0,0,0,0,0,0,0,0,9N621161400000049,医師の診断(大腸がん検診)(自由記載),256,ST,,,1,9N626000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002230,0,0,0,0,0,0,0,0,0,6,0,0,9N626000000000049,診断をした医師の氏名,64,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002240,0,0,0,0,0,0,0,0,0,0,0,0,9N631161300000011,医師の診断(前立腺がん検診)(コード),N,CD,,,1,9N636000000000049,,,,,,１：精密検査必要、２：精密検査不要,1.2.392.200119.6.2141,1.2.392.200119.6.1005,1,2
400,医師の判断,A0002250,0,0,0,0,0,0,0,0,0,0,0,0,9N631161400000049,医師の診断(前立腺がん検診)(自由記載),256,ST,,,1,9N636000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002260,0,0,0,0,0,0,0,0,0,0,0,0,9N636000000000049,診断をした医師の氏名,256,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002270,0,0,0,0,0,0,0,0,0,0,0,0,9N641000000000049,医師の診断(その他),256,ST,,,1,9N646000000000049,,,,,,,,1.2.392.200119.6.1005,,
400,医師の判断,A0002280,0,0,0,0,0,0,0,0,0,0,0,0,9N646000000000049,診断をした医師の氏名,64,ST,,,0,,,,,,,,,1.2.392.200119.6.1005,,
500,質問票,A0002290,1,7,0,0,0,0,0,0,0,0,0,0,9N701000000000011,服薬1(血圧),N,CD,,,1,,,,,,,1:服薬あり、2:服薬なし,1.2.392.200119.6.2003,1.2.392.200119.6.1005,1,2
500,質問票,A0002300,7,7,0,0,0,0,0,0,0,0,0,0,9N701167000000049,服薬1(血圧)(薬剤名),256,ST,,,1,,,,9N701000000000011,,,,,1.2.392.200119.6.1005,,
500,質問票,A0002310,7,7,0,0,0,0,0,0,0,0,0,0,9N701167100000049,服薬1(血圧)(服薬理由),256,ST,,,1,,,,9N701000000000011,,,,,1.2.392.200119.6.1005,,
500,質問票,A0002315,7,7,0,0,0,0,0,0,0,0,0,0,9N702167200000049,保険者再確認　服薬1（血圧）,N,CD,,,1,,,,,,,1：質問票の記載違い(服薬中)を確認、2：健診以後に服薬開始を確認,1.2.392.200119.6.24020,1.2.392.200119.6.1005,1,2
500,質問票,A0002320,1,7,0,0,0,0,0,0,0,0,0,0,9N706000000000011,服薬2(血糖),N,CD,,,1,,,,,,,1:服薬あり、2:服薬なし,1.2.392.200119.6.2003,1.2.392.200119.6.1005,1,2
500,質問票,A0002330,7,7,0,0,0,0,0,0,0,0,0,0,9N706167000000049,服薬2(血糖)(薬剤名),256,ST,,,1,,,,9N706000000000011,,,,,1.2.392.200119.6.1005,,
500,質問票,A0002340,7,7,0,0,0,0,0,0,0,0,0,0,9N706167100000049,服薬2(血糖)(服薬理由),256,ST,,,1,,,,9N706000000000011,,,,,1.2.392.200119.6.1005,,
500,質問票,A0002345,7,7,0,0,0,0,0,0,0,0,0,0,9N707167200000049,保険者再確認　服薬2（血糖）,N,CD,,,1,,,,,,,1：質問票の記載違い(服薬中)を確認、2：健診以後に服薬開始を確認,1.2.392.200119.6.24020,1.2.392.200119.6.1005,1,2
500,質問票,A0002350,1,7,0,0,0,0,0,0,0,0,0,0,9N711000000000011,服薬3(脂質),N,CD,,,1,,,,,,,1:服薬あり、2:服薬なし,1.2.392.200119.6.2003,1.2.392.200119.6.1005,1,2
500,質問票,A0002360,7,7,0,0,0,0,0,0,0,0,0,0,9N711167000000049,服薬3(脂質)(薬剤名),256,ST,,,1,,,,9N711000000000011,,,,,1.2.392.200119.6.1005,,
500,質問票,A0002370,7,7,0,0,0,0,0,0,0,0,0,0,9N711167100000049,服薬3(脂質)(服薬理由),256,ST,,,1,,,,9N711000000000011,,,,,1.2.392.200119.6.1005,,
500,質問票,A0002375,7,7,0,0,0,0,0,0,0,0,0,0,9N712167200000049,保険者再確認　服薬3（脂質）,N,CD,,,1,,,,,,,1：質問票の記載違い(服薬中)を確認、2：健診以後に服薬開始を確認,1.2.392.200119.6.24020,1.2.392.200119.6.1005,1,2
500,質問票,A0002380,7,7,0,0,0,0,0,0,0,0,0,0,9N716000000000011,既往歴1(脳血管),N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002390,7,7,0,0,0,0,0,0,0,0,0,0,9N721000000000011,既往歴2(心血管),N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002400,7,7,0,0,0,0,0,0,0,0,0,0,9N726000000000011,既往歴3(腎不全･人工透析),N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002410,7,7,0,0,0,0,0,0,0,0,0,0,9N731000000000011,貧血,N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002420,1,7,0,0,0,6,0,0,0,0,0,0,9N736000000000011,喫煙,N,CD,,,1,,,,,,,1：はい、2：以前は吸っていたが、最近1ヶ月間は吸っていない、3：いいえ,1.2.392.200119.6.24060,1.2.392.200119.6.1005,,
500,質問票,A0002430,7,7,0,0,0,0,0,0,0,0,0,0,9N741000000000011,20歳からの体重変化,N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002440,7,7,0,0,0,0,0,0,0,0,0,0,9N746000000000011,30分以上の運動習慣,N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002450,7,7,0,0,0,0,0,0,0,0,0,0,9N751000000000011,歩行又は身体活動,N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002460,7,7,0,0,0,0,0,0,0,0,0,0,9N756000000000011,歩行速度,N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002471,7,7,0,0,0,0,0,0,0,0,0,0,9N872000000000011,咀嚼,N,CD,,,,,,,,,,1：何でも、2：かみにくい、3：ほとんどかめない,1.2.392.200119.6.18030,1.2.392.200119.6.1005,,
500,質問票,A0002480,7,7,0,0,0,0,0,0,0,0,0,0,9N766000000000011,食べ方1(早食い等),N,CD,,,1,,,,,,,1:速い、2:ふつう、3:遅い,1.2.392.200119.6.2004,1.2.392.200119.6.1005,,
500,質問票,A0002490,7,7,0,0,0,0,0,0,0,0,0,0,9N771000000000011,食べ方2(就寝前),N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002501,7,7,0,0,0,0,0,0,0,0,0,0,9N782000000000011,食べ方3(間食),N,CD,,,,,,,,,,1：毎日、2：時々、3：ほとんど摂取しない,1.2.392.200119.6.18040,1.2.392.200119.6.1005,,
500,質問票,A0002510,7,7,0,0,0,0,0,0,0,0,0,0,9N781000000000011,食習慣,N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002520,7,7,0,0,0,0,0,0,0,0,0,0,9N786000000000011,飲酒,N,CD,,,1,,,,,,,1：毎日、2：週5～6日、3：週3～4日、4：週1～2日、5：月に1～3日、6：月に1日未満、7：やめた、8：飲まない(飲めない),1.2.392.200119.6.24040,1.2.392.200119.6.1005,,
500,質問票,A0002530,7,7,0,0,0,0,0,0,0,0,0,0,9N791000000000011,飲酒量,N,CO,,,1,,,,,,,1：1合未満、2：1～2合未満、3：2～3合未満、4：3～5合未満、5：5合以上,1.2.392.200119.6.24050,1.2.392.200119.6.1005,,
500,質問票,A0002540,7,7,0,0,0,0,0,0,0,0,0,0,9N796000000000011,睡眠,N,CD,,,1,,,,,,,1:はい、2:いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
500,質問票,A0002550,7,7,0,0,0,0,0,0,0,0,0,0,9N801000000000011,生活習慣の改善,N,CD,,,1,,,,,,,1:意志なし、2:意志あり（６か月以内）、3:意志あり（近いうち）、4:取組済み（６ヶ月未満）、5:取組済み（６ヶ月以上）,1.2.392.200119.6.2007,1.2.392.200119.6.1005,,
500,質問票,A0002560,7,7,0,0,0,0,0,0,0,0,0,0,9N808000000000011,特定保健指導の受診歴,N,CD,,,,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.2003,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002570,0,0,0,0,1,0,0,0,0,0,0,0,9N811000000000011,生活機能問診1,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002580,0,0,0,0,1,0,0,0,0,0,0,0,9N816000000000011,生活機能問診2,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002590,0,0,0,0,1,0,0,0,0,0,0,0,9N821000000000011,生活機能問診3,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002600,0,0,0,0,1,0,0,0,0,0,0,0,9N826000000000011,生活機能問診4,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002610,0,0,0,0,1,0,0,0,0,0,0,0,9N831000000000011,生活機能問診5,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002620,0,0,0,0,1,0,0,0,0,0,0,0,9N836000000000011,生活機能問診6,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002630,0,0,0,0,1,0,0,0,0,0,0,0,9N841000000000011,生活機能問診7,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002640,0,0,0,0,1,0,0,0,0,0,0,0,9N846000000000011,生活機能問診8,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002650,0,0,0,0,1,0,0,0,0,0,0,0,9N851000000000011,生活機能問診9,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002660,0,0,0,0,1,0,0,0,0,0,0,0,9N856000000000011,生活機能問診10,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002670,0,0,0,0,1,0,0,0,0,0,0,0,9N861000000000011,生活機能問診11,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002680,0,0,0,0,1,0,0,0,0,0,0,0,9N866000000000001,生活機能問診12,NN.N,PQ,kg/m2,kg/m2,1,,,,,,,身長と体重から計算されるＢＭＩを記載すること。小数点以下1桁,,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002690,0,0,0,0,1,0,0,0,0,0,0,0,9N871000000000011,生活機能問診13,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002700,0,0,0,0,1,0,0,0,0,0,0,0,9N876000000000011,生活機能問診14,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002710,0,0,0,0,1,0,0,0,0,0,0,0,9N881000000000011,生活機能問診15,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002720,0,0,0,0,1,0,0,0,0,0,0,0,9N886000000000011,生活機能問診16,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002730,0,0,0,0,1,0,0,0,0,0,0,0,9N891000000000011,生活機能問診17,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002740,0,0,0,0,1,0,0,0,0,0,0,0,9N896000000000011,生活機能問診18,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002750,0,0,0,0,1,0,0,0,0,0,0,0,9N901000000000011,生活機能問診19,N,CD,,,1,,,,,,,０：はい、１：いいえ,1.2.392.200119.6.2008,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002760,0,0,0,0,1,0,0,0,0,0,0,0,9N906000000000011,生活機能問診20,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002770,0,0,0,0,1,0,0,0,0,0,0,0,9N911000000000011,生活機能問診21,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002780,0,0,0,0,1,0,0,0,0,0,0,0,9N916000000000011,生活機能問診22,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002790,0,0,0,0,1,0,0,0,0,0,0,0,9N921000000000011,生活機能問診23,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002800,0,0,0,0,1,0,0,0,0,0,0,0,9N926000000000011,生活機能問診24,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
600,生活機能基本チェックリスト,A0002810,0,0,0,0,1,0,0,0,0,0,0,0,9N931000000000011,生活機能問診25,N,CD,,,1,,,,,,,１：はい、０：いいえ,1.2.392.200119.6.2009,1.2.392.200119.6.1005,,
700,情報提供,A0002820,5,0,0,0,0,0,0,0,0,0,0,0,9N950000000000011,情報提供の方法,N,CD,,,,,,,,,,1：付加価値の高い情報提供、2：専門職による対面説明、3：1と2両方実施,1.2.392.200119.6.18050,1.2.392.200119.6.1005,,
800,初回面接,A0002830,5,0,0,0,0,0,0,0,0,0,0,0,9N807000000000011,初回面接実施,N,CD,,,,,,,,,,1：健診1週間以内に初回面接実施,1.2.392.200119.6.18060,1.2.392.200119.6.1005,,
900,後期質問票,A0002840,7,7,0,0,0,0,0,0,0,0,0,0,9N932000000000011,あなたの現在の健康状態はいかがですか（後期）,N,CD,,,1,,,,,,,1：よい、2：まあよい、3：ふつう、4：あまりよくない、5：よくない,1.2.392.200119.6.19010,1.2.392.200119.6.1005,,
900,後期質問票,A0002850,7,7,0,0,0,0,0,0,0,0,0,0,9N933000000000011,毎日の生活に満足していますか（後期）,N,CD,,,1,,,,,,,1：満足、2：やや満足、3：やや不満、4：不満,1.2.392.200119.6.19020,1.2.392.200119.6.1005,,
900,後期質問票,A0002860,7,7,0,0,0,0,0,0,0,0,0,0,9N934000000000011,１日３食きちんと食べていますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19030,1.2.392.200119.6.1005,,
900,後期質問票,A0002870,7,7,0,0,0,0,0,0,0,0,0,0,9N935000000000011,半年前に比べて固いものが食べにくくなりましたか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19040,1.2.392.200119.6.1005,,
900,後期質問票,A0002880,7,7,0,0,0,0,0,0,0,0,0,0,9N936000000000011,お茶や汁物等でむせることがありますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19050,1.2.392.200119.6.1005,,
900,後期質問票,A0002890,7,7,0,0,0,0,0,0,0,0,0,0,9N937000000000011,６カ月間で２～３kg以上の体重減少がありましたか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19060,1.2.392.200119.6.1005,,
900,後期質問票,A0002900,7,7,0,0,0,0,0,0,0,0,0,0,9N938000000000011,以前に比べて歩く速度が遅くなってきたと思いますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19070,1.2.392.200119.6.1005,,
900,後期質問票,A0002910,7,7,0,0,0,0,0,0,0,0,0,0,9N939000000000011,この1年間に転んだことがありますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19080,1.2.392.200119.6.1005,,
900,後期質問票,A0002920,7,7,0,0,0,0,0,0,0,0,0,0,9N940000000000011,ウォーキング等の運動を週に1回以上していますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19090,1.2.392.200119.6.1005,,
900,後期質問票,A0002930,7,7,0,0,0,0,0,0,0,0,0,0,9N941000000000011,周りの人から「いつも同じことを聞く」などの物忘れがあると言われていますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19100,1.2.392.200119.6.1005,,
900,後期質問票,A0002940,7,7,0,0,0,0,0,0,0,0,0,0,9N942000000000011,今日が何月何日かわからない時がありますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19110,1.2.392.200119.6.1005,,
900,後期質問票,A0002950,7,7,0,0,0,0,0,0,0,0,0,0,9N943000000000011,あなたはたばこを吸いますか（後期）,N,CD,,,1,,,,,,,1：吸っている、2：吸っていない、3：やめた,1.2.392.200119.6.19120,1.2.392.200119.6.1005,,
900,後期質問票,A0002960,7,7,0,0,0,0,0,0,0,0,0,0,9N944000000000011,週に1回以上は外出していますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19130,1.2.392.200119.6.1005,,
900,後期質問票,A0002970,7,7,0,0,0,0,0,0,0,0,0,0,9N945000000000011,ふだんから家族や友人と付き合いがありますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19140,1.2.392.200119.6.1005,,
900,後期質問票,A0002980,7,7,0,0,0,0,0,0,0,0,0,0,9N946000000000011,体調が悪いときに、身近に相談できる人がいますか（後期）,N,CD,,,1,,,,,,,1：はい、2：いいえ,1.2.392.200119.6.19150,1.2.392.200119.6.1005,,
